id,ad_group_id,ad_group_name,campaign_id,campaign_name,match_type,keyword,clicks,conversions,cost,impressions,ctr,average_cpm,interactions,created_at,updated_at,created_by,updated_by
1067,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,good back massage near me,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1068,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,which oil is best for back pain massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1069,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,deep tissue massage for scoliosis,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1070,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,how can i massage my own back,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1071,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,tailbone massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1072,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,lower back pain massage for women,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1073,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,how to massage for sciatica nerve pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1074,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,back tissue massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1075,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,back massage to relieve back pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1076,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,back bone cracking massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1077,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,buttock massage for back pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1078,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,BROAD,primary care doctor for back pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1079,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,indian body massage for back pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1080,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,hard massage for back pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1081,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,best massager machine for full body,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1082,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,massage for lower back pain for men,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1083,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,pain relief massage at home,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1084,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,best bone cracking massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1085,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,back oil massage for back pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1086,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,full body massage for back pain near me,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1087,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,massage spinal cord,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1088,148792325189,Back_Pain_Broad,20126072526,Ex_Search_Generic_May23,EXACT,kamar dard ke liye massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1089,148792325229,Disc_Pain_Broad,20126072526,Ex_Search_Generic_May23,BROAD,surgical,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1090,148792325229,Disc_Pain_Broad,20126072526,Ex_Search_Generic_May23,BROAD,back,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1091,148792325229,Disc_Pain_Broad,20126072526,Ex_Search_Generic_May23,BROAD,physiotherapy,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1092,148792325229,Disc_Pain_Broad,20126072526,Ex_Search_Generic_May23,BROAD,herniated disc,164,3.0,5799,9354,0.01753260637160573,619954030.3613427,164,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1093,148792325229,Disc_Pain_Broad,20126072526,Ex_Search_Generic_May23,BROAD,knee,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1094,148792325229,Disc_Pain_Broad,20126072526,Ex_Search_Generic_May23,BROAD,spine,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1095,148792325229,Disc_Pain_Broad,20126072526,Ex_Search_Generic_May23,BROAD,slipped disc treatment,41,0.0,1274,1884,0.02176220806794055,676195329.0870489,41,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1096,148792325229,Disc_Pain_Broad,20126072526,Ex_Search_Generic_May23,BROAD,disc decompression therapy,7,0.0,176,309,0.022653721682847898,568090614.8867314,7,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1097,148792325229,Disc_Pain_Broad,20126072526,Ex_Search_Generic_May23,BROAD,spinal disc decompression therapy,5,0.0,146,71,0.07042253521126761,2057323943.6619718,5,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1098,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain specialist,112,3.75,4272,3299,0.033949681721733856,1294791101.545923,112,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1099,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain doctor,1010,39.000017,29339,32957,0.030645993263949997,890224503.2011409,1010,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1100,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain center,30,2.0,842,768,0.0390625,1095994427.0833333,30,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1101,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain clinic,1983,121.166667,42046,76018,0.02608592701728538,553103234.5628667,1983,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1102,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain doctors,93,4.0,3126,3979,0.023372706710228702,785623152.0482533,93,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1103,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,patellofemoral pain syndrome,1,0.0,9,198,0.005050505050505051,44646464.646464646,1,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1104,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1105,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain management center,8,0.0,281,361,0.0221606648199446,777183512.465374,8,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1106,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain physician,0,0.0,0,27,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1107,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain management clinic,190,0.0,2765,19224,0.00988347898460258,143811052.7465668,190,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1108,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain management specialist,213,9.583333,7865,5107,0.04170746034854122,1540005013.5108676,213,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1109,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,shoulder,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1110,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,back,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1111,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,knee,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1112,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain management physician,31,0.0,493,857,0.03617269544924154,575379229.8716452,31,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1113,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain management doctors,1579,59.249899,34535,69901,0.022589090284831404,494052060.5713795,1579,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1114,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,center for pain management,0,0.0,0,67,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1115,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,neck pain massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1116,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,massage for pain relief,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1117,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,spine massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1118,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,massage therapy for pain,74,1.0,1360,3052,0.024246395806028834,445494757.536042,74,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1119,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,center for pain,1,0.0,25,1,1.0,24510000000.0,1,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1120,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,massage for sciatica pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1121,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain medicine physician,75,4.333333,2236,2398,0.03127606338615513,932472894.0783987,75,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1122,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain and spine center,31,2.0,1862,1283,0.024162120031176928,1451395965.705378,31,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1123,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain clinic near me,165,3.0,2239,960,0.171875,2331834243.75,165,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1124,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,neuropathy massage therapy,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1125,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain and spine specialists,32,1.0,989,1826,0.017524644030668127,541792792.9901423,32,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1126,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain management dr near me,0,0.0,0,6,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1127,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain and spine clinic,65,6.0,1821,5982,0.010865931126713474,304356402.5409562,65,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1128,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain dr near me,36,0.0,1168,613,0.05872756933115824,1905266603.588907,36,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1129,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,deep tissue massage pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1130,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain care specialist,5,0.0,107,66,0.07575757575757576,1620757575.7575758,5,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1131,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,physician pain specialists,53,6.0,2192,383,0.13838120104438642,5723734172.32376,53,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1132,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain center near me,60,4.0,1541,378,0.15873015873015872,4076825396.825397,60,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1133,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,interventional pain physicians,0,0.0,0,1,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1134,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain therapeutics,7,0.0,173,1148,0.006097560975609756,150487804.87804878,7,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1135,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,interventional pain specialists,0,0.0,0,1,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1136,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,intervertebral disc decompression therapy,13,0.0,250,459,0.02832244008714597,544793028.3224401,13,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1137,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,pain massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1138,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,back pain massage near me,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1139,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,leg pain massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1140,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,pain relief body massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1141,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,premier pain physicians,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1142,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,unifour pain treatment physicians,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1143,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,physician muscle specialist,12,1.0,344,547,0.021937842778793418,628117001.8281536,12,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1144,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,sciatica pain relief massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1145,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,ultimate pain management physicians,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1146,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,massage for plantar fasciitis pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1147,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,massage pain relief,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1148,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,pain therapy massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1149,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,deep tissue massage for neck and shoulder pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1150,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,sciatica pain massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1151,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,best massage for body pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1152,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,pain relief massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1153,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,neck pain relief massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1154,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,headache relief massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1155,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,hip pain massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1156,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,foot massage for pain relief,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1157,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,pains massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1158,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,headache massage relief,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1159,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain management center delhi,73,1.333333,2466,2085,0.03501199040767386,1182774108.3932855,73,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1160,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain management physician near me,1,0.0,35,36,0.027777777777777776,980277777.7777778,1,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1161,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain physicians near me,75,1.0,966,294,0.25510204081632654,3284727891.1564627,75,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1162,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,ankle pain massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1163,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,nerve pain massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1164,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,massage for migraine near me,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1165,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,pain relief massage near me,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1166,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,massage therapy for sciatica pain near me,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1167,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,cervical pain massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1168,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain care hospital,33,2.0,1138,1155,0.02857142857142857,985218010.3896104,33,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1169,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,tailbone pain massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1170,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,how to massage for sciatica nerve pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1171,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,how to massage nerve pain in leg,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1172,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,swedish massage for neck pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1173,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,interventional pain management physicians,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1174,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,cervical pain massage therapy,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1175,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,massage for cervical neck pain,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1176,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,specialist pain medicine physician,5,1.0,354,47,0.10638297872340426,7541197787.234043,5,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1177,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,pain care doctors near me,6,1.0,139,143,0.04195804195804196,969160839.1608392,6,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1178,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,tailbone pain relief massage,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1179,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,interventional pain medicine physician,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1180,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,EXACT,hand massage for pain relief,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
1181,148792325269,Generic_Broad,20126072526,Ex_Search_Generic_May23,BROAD,tarpon interventional pain & spine care,0,0.0,0,0,0.0,0.0,0,2024-03-21,2024-03-21,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript
