id,account_id,account_name,ad_group_id,ad_id,ad_group_name,campaign_resource_name,campaign_id,campaign_name,campaign_start_date,campaign_end_date,clicks,conversions,cost,impressions,ctr,cost_per_conversion,average_cost,average_cpc,conversions_from_interactions_rate,created_at,updated_at,created_by,updated_by,campaign_date,load_source_key
225,1580734935,Nivaancare,160244070449,686696469570,Back_Doctor,customers/1580734935/campaigns/20912750595,20912750595,BI_Search_BackPain_Jan24,2024-01-05,2037-12-30,28,3.0,769.0,478,0.058577405857740586,256296666.66666666,27460357.14285714,27460357.14285714,0.10714285714285714,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~160244070449~686696469570~20912750595~2024-03-10
226,1580734935,Nivaancare,160244070609,686696469576,Back_Generic,customers/1580734935/campaigns/20912750595,20912750595,BI_Search_BackPain_Jan24,2024-01-05,2037-12-30,84,1.0,526.0,3682,0.022813688212927757,525850000.0,6260119.047619048,6260119.047619048,0.011904761904761904,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~160244070609~686696469576~20912750595~2024-03-10
227,1580734935,Nivaancare,160244070649,686696469582,Sciatica,customers/1580734935/campaigns/20912750595,20912750595,BI_Search_BackPain_Jan24,2024-01-05,2037-12-30,50,1.0,1144.0,971,0.05149330587023687,1143540000.0,22870800.0,22870800.0,0.02,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~160244070649~686696469582~20912750595~2024-03-10
228,1580734935,Nivaancare,160244070689,686696469573,Slip_Disc,customers/1580734935/campaigns/20912750595,20912750595,BI_Search_BackPain_Jan24,2024-01-05,2037-12-30,16,0.0,283.0,526,0.030418250950570342,0.0,17676250.0,17676250.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~160244070689~686696469573~20912750595~2024-03-10
229,1580734935,Nivaancare,160387194954,686504616127,Pain_Clinic,customers/1580734935/campaigns/20913482834,20913482834,BI_Search_Generic_Jan24,2024-01-03,2037-12-30,26,0.0,720.0,1166,0.022298456260720412,0.0,27680384.615384616,27680384.615384616,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~160387194954~686504616127~20913482834~2024-03-10
230,1580734935,Nivaancare,160387195114,686504616136,Pain_Doctor,customers/1580734935/campaigns/20913482834,20913482834,BI_Search_Generic_Jan24,2024-01-03,2037-12-30,14,2.0,882.0,204,0.06862745098039216,441247864.0,63035409.14285714,63035409.14285714,0.14285714285714285,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~160387195114~686504616136~20913482834~2024-03-10
231,1580734935,Nivaancare,160387195154,686504616130,Pain_Generic,customers/1580734935/campaigns/20913482834,20913482834,BI_Search_Generic_Jan24,2024-01-03,2037-12-30,12,0.0,234.0,782,0.015345268542199489,0.0,19484166.666666668,19484166.666666668,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~160387195154~686504616130~20913482834~2024-03-10
232,1580734935,Nivaancare,160387195194,686504616139,Arthritis,customers/1580734935/campaigns/20913482834,20913482834,BI_Search_Generic_Jan24,2024-01-03,2037-12-30,33,0.0,783.0,630,0.05238095238095238,0.0,23714242.424242426,23714242.424242426,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~160387195194~686504616139~20913482834~2024-03-10
233,1580734935,Nivaancare,160401281649,687258614559,Shoulder_Generic,customers/1580734935/campaigns/20933183429,20933183429,BI_Search_ShoulderPain_Jan24,2024-01-10,2037-12-30,14,1.0,617.0,395,0.035443037974683546,616940000.0,44067142.85714286,44067142.85714286,0.07142857142857142,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~160401281649~687258614559~20933183429~2024-03-10
234,1580734935,Nivaancare,160401281689,687258614562,Frozen_Shoulder,customers/1580734935/campaigns/20933183429,20933183429,BI_Search_ShoulderPain_Jan24,2024-01-10,2037-12-30,12,0.0,325.0,206,0.05825242718446602,0.0,27086666.666666668,27086666.666666668,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~160401281689~687258614562~20933183429~2024-03-10
235,1580734935,Nivaancare,161265659487,687126812529,Head_Doctor,customers/1580734935/campaigns/20932884898,20932884898,BI_Search_HeadPain_Jan24,2024-01-09,2037-12-30,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~161265659487~687126812529~20932884898~2024-03-10
236,1580734935,Nivaancare,161265659647,687126812535,Head_Generic,customers/1580734935/campaigns/20932884898,20932884898,BI_Search_HeadPain_Jan24,2024-01-09,2037-12-30,3,0.0,18.0,135,0.022222222222222223,0.0,6086666.666666667,6086666.666666667,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~161265659647~687126812535~20932884898~2024-03-10
237,1580734935,Nivaancare,161265659687,687126812532,Migraine,customers/1580734935/campaigns/20932884898,20932884898,BI_Search_HeadPain_Jan24,2024-01-09,2037-12-30,119,5.0,1224.0,738,0.16124661246612465,244770000.0,10284453.781512605,10284453.781512605,0.04201680672268908,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~161265659687~687126812532~20932884898~2024-03-10
238,1580734935,Nivaancare,162767831744,682035012142,Intraarticular_Broad,customers/1580734935/campaigns/20793786372,20793786372,BI_Search_Intraarticular_Nov23,2023-11-23,2037-12-30,8,0.0,287.0,144,0.05555555555555555,0.0,35815000.0,35815000.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~162767831744~682035012142~20793786372~2024-03-10
239,1580734935,Nivaancare,163014246648,686375728221,Knee_Arthritis,customers/1580734935/campaigns/20904316257,20904316257,BI_Search_KneePain_Jan24,2024-01-02,2037-12-30,15,1.0,338.0,147,0.10204081632653061,338340000.0,22556000.0,22556000.0,0.06666666666666667,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~163014246648~686375728221~20904316257~2024-03-10
240,1580734935,Nivaancare,163022189211,686387974542,Knee_Injury,customers/1580734935/campaigns/20904316257,20904316257,BI_Search_KneePain_Jan24,2024-01-02,2037-12-30,15,1.0,210.0,445,0.033707865168539325,209990000.0,13999333.333333334,13999333.333333334,0.06666666666666667,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-10,1580734935~163022189211~686387974542~20904316257~2024-03-10
241,1580734935,Nivaancare,154351384021,686978480326,Nivaan,customers/1580734935/campaigns/20924202431,20924202431,BI_Search_Brand_Jan24,2024-01-07,2037-12-30,18,1.5,586.0,71,0.2535211267605634,390946666.6666667,32578888.888888888,32578888.888888888,0.08333333333333333,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~154351384021~686978480326~20924202431~2024-03-09
242,1580734935,Nivaancare,156269284276,683078900146,Kypho_Broad,customers/1580734935/campaigns/20817087051,20817087051,BI_Search_MISS_Nov23,2023-12-01,2037-12-30,3,0.0,110.0,65,0.046153846153846156,0.0,36583333.333333336,36583333.333333336,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~156269284276~683078900146~20817087051~2024-03-09
243,1580734935,Nivaancare,156269284316,684440655531,Endo_Discectomy_Broad,customers/1580734935/campaigns/20817087051,20817087051,BI_Search_MISS_Nov23,2023-12-01,2037-12-30,8,0.0,405.0,206,0.038834951456310676,0.0,50616250.0,50616250.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~156269284316~684440655531~20817087051~2024-03-09
244,1580734935,Nivaancare,156269284476,683078900152,RFA_Broad,customers/1580734935/campaigns/20817087054,20817087054,BI_Search_RFA_Oct23,2023-12-01,2037-12-30,5,0.0,499.0,105,0.047619047619047616,0.0,99884000.0,99884000.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~156269284476~683078900152~20817087054~2024-03-09
245,1580734935,Nivaancare,156269284516,683078900155,Prolotherapy_Broad,customers/1580734935/campaigns/20817087057,20817087057,BI_Search_STR_Nov23,2023-12-01,2037-12-30,1,0.0,186.0,31,0.03225806451612903,0.0,186040000.0,186040000.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~156269284516~683078900155~20817087057~2024-03-09
246,1580734935,Nivaancare,156269284556,683078900158,Knee_Injection_Broad,customers/1580734935/campaigns/20817087057,20817087057,BI_Search_STR_Nov23,2023-12-01,2037-12-30,9,0.0,354.0,126,0.07142857142857142,0.0,39306430.222222224,39306430.222222224,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~156269284556~683078900158~20817087057~2024-03-09
247,1580734935,Nivaancare,156339751178,679575458850,Nerve_Block_Broad,customers/1580734935/campaigns/20749016131,20749016131,BI_Search_NerveBlock_Nov23,2023-11-04,2037-12-30,10,0.0,372.0,288,0.034722222222222224,0.0,37214000.0,37214000.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~156339751178~679575458850~20749016131~2024-03-09
248,1580734935,Nivaancare,156375834956,683479134196,PRP_Broad,customers/1580734935/campaigns/20839213192,20839213192,BI_Search_PRP_Dec23,2023-12-05,2037-12-30,15,1.0,368.0,180,0.08333333333333333,368380000.0,24558666.666666668,24558666.666666668,0.06666666666666667,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~156375834956~683479134196~20839213192~2024-03-09
249,1580734935,Nivaancare,156712256062,692179865437,Youtube_Video_Conversion,customers/1580734935/campaigns/21060072422,21060072422,BI_Youtube_Leads_Feb24,2024-02-28,2037-12-30,190,0.0,932.0,53083,0.0035793003409754537,0.0,79414.27828902523,4905294.578947368,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~156712256062~692179865437~21060072422~2024-03-09
250,1580734935,Nivaancare,156717475599,686713967652,Spine_Generic,customers/1580734935/campaigns/20912750595,20912750595,BI_Search_BackPain_Jan24,2024-01-05,2037-12-30,10,1.0,232.0,612,0.016339869281045753,232200000.0,23220000.0,23220000.0,0.1,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~156717475599~686713967652~20912750595~2024-03-09
251,1580734935,Nivaancare,156989290305,687250832118,Cervical_Spondylosis,customers/1580734935/campaigns/20936133541,20936133541,BI_Search_NeckPain_Jan24,2024-01-10,2037-12-30,11,0.0,335.0,226,0.048672566371681415,0.0,30436363.636363637,30436363.636363637,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~156989290305~687250832118~20936133541~2024-03-09
252,1580734935,Nivaancare,157429857037,686713078454,Non_Surgical,customers/1580734935/campaigns/20920694635,20920694635,BI_Search_Treatments_Jan24,2024-01-04,2037-12-30,0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~157429857037~686713078454~20920694635~2024-03-09
253,1580734935,Nivaancare,157429857077,686713078451,Chiropractic_Therapy,customers/1580734935/campaigns/20920694635,20920694635,BI_Search_Treatments_Jan24,2024-01-04,2037-12-30,50,5.0,1237.0,1239,0.04035512510088781,247420377.6,24742037.76,24742037.76,0.1,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~157429857077~686713078451~20920694635~2024-03-09
254,1580734935,Nivaancare,157429857117,686713078457,Physiotherapy,customers/1580734935/campaigns/20920694635,20920694635,BI_Search_Treatments_Jan24,2024-01-04,2037-12-30,39,2.0,1380.0,935,0.04171122994652406,690136212.0,35391600.615384616,35391600.615384616,0.05128205128205128,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~157429857117~686713078457~20920694635~2024-03-09
255,1580734935,Nivaancare,157484820417,692645129223,Vertebroplasty,customers/1580734935/campaigns/20817087051,20817087051,BI_Search_MISS_Nov23,2023-12-01,2037-12-30,0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~157484820417~692645129223~20817087051~2024-03-09
256,1580734935,Nivaancare,157713665655,686424792367,Knee_Surgery,customers/1580734935/campaigns/20904316257,20904316257,BI_Search_KneePain_Jan24,2024-01-02,2037-12-30,36,1.425117,889.0,703,0.051209103840682786,623541786.3936785,24683888.888888888,24683888.888888888,0.039586583333333335,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~157713665655~686424792367~20904316257~2024-03-09
257,1580734935,Nivaancare,158150928912,687332348108,Neck_Generic,customers/1580734935/campaigns/20936133541,20936133541,BI_Search_NeckPain_Jan24,2024-01-10,2037-12-30,11,3.0,492.0,225,0.04888888888888889,164130000.0,44762727.27272727,44762727.27272727,0.2727272727272727,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~158150928912~687332348108~20936133541~2024-03-09
258,1580734935,Nivaancare,158150928952,687332348117,Cervical,customers/1580734935/campaigns/20936133541,20936133541,BI_Search_NeckPain_Jan24,2024-01-10,2037-12-30,39,1.0,1023.0,677,0.05760709010339734,1022570000.0,26219743.589743588,26219743.589743588,0.02564102564102564,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~158150928952~687332348117~20936133541~2024-03-09
259,1580734935,Nivaancare,158307778454,692680126960,Arthoscopy,customers/1580734935/campaigns/20817087051,20817087051,BI_Search_MISS_Nov23,2023-12-01,2037-12-30,7,0.0,412.0,216,0.032407407407407406,0.0,58892857.14285714,58892857.14285714,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~158307778454~692680126960~20817087051~2024-03-09
260,1580734935,Nivaancare,158400650098,686470419527,Knee_Doctor,customers/1580734935/campaigns/20904316257,20904316257,BI_Search_KneePain_Jan24,2024-01-02,2037-12-30,18,2.0,697.0,309,0.05825242718446602,348475000.0,38719444.44444445,38719444.44444445,0.1111111111111111,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~158400650098~686470419527~20904316257~2024-03-09
261,1580734935,Nivaancare,158622665018,687127107594,Cluster_Headache,customers/1580734935/campaigns/20932884898,20932884898,BI_Search_HeadPain_Jan24,2024-01-09,2037-12-30,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~158622665018~687127107594~20932884898~2024-03-09
262,1580734935,Nivaancare,158796993993,686466812399,Knee_Generic,customers/1580734935/campaigns/20904316257,20904316257,BI_Search_KneePain_Jan24,2024-01-02,2037-12-30,106,0.0,960.0,3181,0.033322854448286705,0.0,9055471.698113207,9055471.698113207,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~158796993993~686466812399~20904316257~2024-03-09
263,1580734935,Nivaancare,159134376202,687022840544,Spine_Clinic,customers/1580734935/campaigns/20912750595,20912750595,BI_Search_BackPain_Jan24,2024-01-05,2037-12-30,20,0.0,476.0,438,0.045662100456621,0.0,23792665.0,23792665.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~159134376202~687022840544~20912750595~2024-03-09
264,1580734935,Nivaancare,159197513950,679665987269,Nerve_Block_Treatment_Broad,customers/1580734935/campaigns/20749016131,20749016131,BI_Search_NerveBlock_Nov23,2023-11-04,2037-12-30,9,0.0,232.0,173,0.05202312138728324,0.0,25728888.888888888,25728888.888888888,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~159197513950~679665987269~20749016131~2024-03-09
265,1580734935,Nivaancare,160244070409,686696469579,Back_Surgery,customers/1580734935/campaigns/20912750595,20912750595,BI_Search_BackPain_Jan24,2024-01-05,2037-12-30,19,0.0,332.0,291,0.06529209621993128,0.0,17456315.789473683,17456315.789473683,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~160244070409~686696469579~20912750595~2024-03-09
266,1580734935,Nivaancare,160244070449,686696469570,Back_Doctor,customers/1580734935/campaigns/20912750595,20912750595,BI_Search_BackPain_Jan24,2024-01-05,2037-12-30,28,0.0,899.0,428,0.06542056074766354,0.0,32106899.14285714,32106899.14285714,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~160244070449~686696469570~20912750595~2024-03-09
267,1580734935,Nivaancare,160244070609,686696469576,Back_Generic,customers/1580734935/campaigns/20912750595,20912750595,BI_Search_BackPain_Jan24,2024-01-05,2037-12-30,59,0.0,421.0,2886,0.020443520443520442,0.0,7131355.93220339,7131355.93220339,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~160244070609~686696469576~20912750595~2024-03-09
268,1580734935,Nivaancare,160244070649,686696469582,Sciatica,customers/1580734935/campaigns/20912750595,20912750595,BI_Search_BackPain_Jan24,2024-01-05,2037-12-30,54,1.0,1100.0,916,0.05895196506550218,1099800000.0,20366666.666666668,20366666.666666668,0.018518518518518517,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~160244070649~686696469582~20912750595~2024-03-09
269,1580734935,Nivaancare,160244070689,686696469573,Slip_Disc,customers/1580734935/campaigns/20912750595,20912750595,BI_Search_BackPain_Jan24,2024-01-05,2037-12-30,17,3.0,340.0,489,0.034764826175869123,113376666.66666667,20007647.05882353,20007647.05882353,0.17647058823529413,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~160244070689~686696469573~20912750595~2024-03-09
270,1580734935,Nivaancare,160387194954,686504616127,Pain_Clinic,customers/1580734935/campaigns/20913482834,20913482834,BI_Search_Generic_Jan24,2024-01-03,2037-12-30,28,2.0,936.0,1000,0.028,467827312.0,33416236.57142857,33416236.57142857,0.07142857142857142,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~160387194954~686504616127~20913482834~2024-03-09
271,1580734935,Nivaancare,160387195114,686504616136,Pain_Doctor,customers/1580734935/campaigns/20913482834,20913482834,BI_Search_Generic_Jan24,2024-01-03,2037-12-30,22,1.0,948.0,227,0.09691629955947137,947716432.0,43078019.63636363,43078019.63636363,0.045454545454545456,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~160387195114~686504616136~20913482834~2024-03-09
272,1580734935,Nivaancare,160387195154,686504616130,Pain_Generic,customers/1580734935/campaigns/20913482834,20913482834,BI_Search_Generic_Jan24,2024-01-03,2037-12-30,11,0.0,231.0,693,0.015873015873015872,0.0,20988181.818181816,20988181.818181816,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~160387195154~686504616130~20913482834~2024-03-09
273,1580734935,Nivaancare,160387195194,686504616139,Arthritis,customers/1580734935/campaigns/20913482834,20913482834,BI_Search_Generic_Jan24,2024-01-03,2037-12-30,41,1.0,1128.0,617,0.06645056726094004,1127750000.0,27506097.56097561,27506097.56097561,0.024390243902439025,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~160387195194~686504616139~20913482834~2024-03-09
274,1580734935,Nivaancare,160401281649,687258614559,Shoulder_Generic,customers/1580734935/campaigns/20933183429,20933183429,BI_Search_ShoulderPain_Jan24,2024-01-10,2037-12-30,13,1.0,694.0,357,0.036414565826330535,693580000.0,53352307.692307696,53352307.692307696,0.07692307692307693,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~160401281649~687258614559~20933183429~2024-03-09
275,1580734935,Nivaancare,160401281689,687258614562,Frozen_Shoulder,customers/1580734935/campaigns/20933183429,20933183429,BI_Search_ShoulderPain_Jan24,2024-01-10,2037-12-30,11,1.0,306.0,196,0.05612244897959184,305950000.0,27813636.363636363,27813636.363636363,0.09090909090909091,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~160401281689~687258614562~20933183429~2024-03-09
276,1580734935,Nivaancare,161265659487,687126812529,Head_Doctor,customers/1580734935/campaigns/20932884898,20932884898,BI_Search_HeadPain_Jan24,2024-01-09,2037-12-30,1,0.0,29.0,1,1.0,0.0,28700000.0,28700000.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~161265659487~687126812529~20932884898~2024-03-09
277,1580734935,Nivaancare,161265659647,687126812535,Head_Generic,customers/1580734935/campaigns/20932884898,20932884898,BI_Search_HeadPain_Jan24,2024-01-09,2037-12-30,2,1.0,5.0,85,0.023529411764705882,5450000.0,2725000.0,2725000.0,0.5,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~161265659647~687126812535~20932884898~2024-03-09
278,1580734935,Nivaancare,161265659687,687126812532,Migraine,customers/1580734935/campaigns/20932884898,20932884898,BI_Search_HeadPain_Jan24,2024-01-09,2037-12-30,176,14.0,1463.0,804,0.21890547263681592,104518571.42857143,8313977.2727272725,8313977.2727272725,0.07954545454545454,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~161265659687~687126812532~20932884898~2024-03-09
279,1580734935,Nivaancare,162767831744,682035012142,Intraarticular_Broad,customers/1580734935/campaigns/20793786372,20793786372,BI_Search_Intraarticular_Nov23,2023-11-23,2037-12-30,8,0.0,246.0,156,0.05128205128205128,0.0,30803750.0,30803750.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~162767831744~682035012142~20793786372~2024-03-09
280,1580734935,Nivaancare,163014246648,686375728221,Knee_Arthritis,customers/1580734935/campaigns/20904316257,20904316257,BI_Search_KneePain_Jan24,2024-01-02,2037-12-30,9,0.0,217.0,125,0.072,0.0,24117777.777777776,24117777.777777776,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~163014246648~686375728221~20904316257~2024-03-09
281,1580734935,Nivaancare,163022189211,686387974542,Knee_Injury,customers/1580734935/campaigns/20904316257,20904316257,BI_Search_KneePain_Jan24,2024-01-02,2037-12-30,20,0.0,396.0,498,0.040160642570281124,0.0,19813000.0,19813000.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-09,1580734935~163022189211~686387974542~20904316257~2024-03-09
282,1580734935,Nivaancare,154351384021,686978480326,Nivaan,customers/1580734935/campaigns/20924202431,20924202431,BI_Search_Brand_Jan24,2024-01-07,2037-12-30,24,2.0,566.0,67,0.3582089552238806,283105000.0,23592083.333333332,23592083.333333332,0.08333333333333333,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-08,1580734935~154351384021~686978480326~20924202431~2024-03-08
283,1580734935,Nivaancare,156269284276,683078900146,Kypho_Broad,customers/1580734935/campaigns/20817087051,20817087051,BI_Search_MISS_Nov23,2023-12-01,2037-12-30,4,0.0,165.0,71,0.056338028169014086,0.0,41247500.0,41247500.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-08,1580734935~156269284276~683078900146~20817087051~2024-03-08
284,1580734935,Nivaancare,156269284316,684440655531,Endo_Discectomy_Broad,customers/1580734935/campaigns/20817087051,20817087051,BI_Search_MISS_Nov23,2023-12-01,2037-12-30,9,0.0,497.0,229,0.039301310043668124,0.0,55251111.11111111,55251111.11111111,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-08,1580734935~156269284316~684440655531~20817087051~2024-03-08
285,1580734935,Nivaancare,156269284476,683078900152,RFA_Broad,customers/1580734935/campaigns/20817087054,20817087054,BI_Search_RFA_Oct23,2023-12-01,2037-12-30,6,0.0,627.0,80,0.075,0.0,104470000.0,104470000.0,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-08,1580734935~156269284476~683078900152~20817087054~2024-03-08
286,1580734935,Nivaancare,156269284516,683078900155,Prolotherapy_Broad,customers/1580734935/campaigns/20817087057,20817087057,BI_Search_STR_Nov23,2023-12-01,2037-12-30,3,0.0,200.0,56,0.05357142857142857,0.0,66603333.333333336,66603333.333333336,0.0,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-08,1580734935~156269284516~683078900155~20817087057~2024-03-08
287,1580734935,Nivaancare,156269284556,683078900158,Knee_Injection_Broad,customers/1580734935/campaigns/20817087057,20817087057,BI_Search_STR_Nov23,2023-12-01,2037-12-30,13,0.5,650.0,345,0.03768115942028986,1299520000.0,49981538.461538464,49981538.461538464,0.038461538461538464,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-08,1580734935~156269284556~683078900158~20817087057~2024-03-08
288,1580734935,Nivaancare,156339751178,679575458850,Nerve_Block_Broad,customers/1580734935/campaigns/20749016131,20749016131,BI_Search_NerveBlock_Nov23,2023-11-04,2037-12-30,8,2.0,180.0,300,0.02666666666666667,89980000.0,22495000.0,22495000.0,0.25,2024-03-15,2024-04-07,GoogleAdsAPI-PythonScript,GoogleAdsAPI-PythonScript,2024-03-08,1580734935~156339751178~679575458850~20749016131~2024-03-08
